TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.0563	2143.0	3584.0	15393.0	26564.0	0.1098991975093864	FALSE	cell_line	H322	H322
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1451	2458.0	3584.0	17842.4	26564.0	0.09332836288488582	FALSE	cell_line	H322	H322
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1451	3564.0	3584.0	26343.0	26564.0	0.5479354750738853	FALSE	cell_line	H322	H322
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1495	2588.0	3584.0	18835.7	26564.0	0.09198300073619005	FALSE	cell_line	H322	H322
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.2092	2887.0	3584.0	21125.5	26564.0	0.09194952235525919	FALSE	cell_line	H322	H322
NR3C2	JASPAR2024|000539|MA0727.2	0.1	0.2723	255.0	3584.0	1740.1	26564.0	0.13019189820807245	FALSE	cell_line	H322	H322
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.2723	1881.0	3584.0	13647.0	26564.0	0.06407152864997742	FALSE	cell_line	H322	H322
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.2847	3176.0	3584.0	23357.6	26564.0	0.09435838107723248	FALSE	cell_line	H322	H322
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.2847	3234.0	3584.0	23800.2	26564.0	0.10003845836831017	FALSE	cell_line	H322	H322
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.3967	1407.0	3584.0	10217.5	26564.0	0.048375259379349896	FALSE	cell_line	H322	H322
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.405	2784.0	3584.0	20459.3	26564.0	0.05376340464523247	FALSE	cell_line	H322	H322
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.4168	2869.0	3584.0	21105.8	26564.0	0.05273132695491786	FALSE	cell_line	H322	H322
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.4168	2878.0	3584.0	21174.1	26564.0	0.05268526876636131	FALSE	cell_line	H322	H322
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.4315	1354.0	3584.0	9866.9	26564.0	0.03929210132649291	FALSE	cell_line	H322	H322
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.4315	1853.0	3584.0	13563.2	26564.0	0.03713483266294842	FALSE	cell_line	H322	H322
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4869	1340.0	3584.0	9796.3	26564.0	0.03172245935290017	FALSE	cell_line	H322	H322
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.5249	3578.0	3584.0	26502.7	26564.0	0.3603555382536273	FALSE	cell_line	H322	H322
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.5249	3583.0	3584.0	26544.1	26564.0	0.876557604305867	FALSE	cell_line	H322	H322
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.5612	2656.0	3584.0	19603.5	26564.0	0.02277132574457707	FALSE	cell_line	H322	H322
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.5694	3398.0	3584.0	25144.5	26564.0	0.04134186864745636	FALSE	cell_line	H322	H322
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.5969	3115.0	3584.0	23041.3	26564.0	0.020971510111818487	FALSE	cell_line	H322	H322
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.6049	2934.0	3584.0	21702.7	26564.0	0.015148422933353396	FALSE	cell_line	H322	H322
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.6924	3576.0	3584.0	26497.7	26564.0	0.08503934100706151	FALSE	cell_line	H322	H322
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.7245	2514.0	3584.0	18640.6	26564.0	-0.002217658795839371	FALSE	cell_line	H322	H322
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8723	3453.0	3584.0	25618.1	26564.0	-0.043673234808599415	FALSE	cell_line	H322	H322
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.8723	791.0	3584.0	5931.1	26564.0	-0.02092421215679692	FALSE	cell_line	H322	H322
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.9539	3559.0	3584.0	26396.7	26564.0	-0.1724648384118121	FALSE	cell_line	H322	H322
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3102.0	3584.0	23119.5	26564.0	-0.06173514693411128	FALSE	cell_line	H322	H322
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26562.2	26564.0	-0.6879241402631571	FALSE	cell_line	H322	H322
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26562.2	26564.0	-0.6879241402631571	FALSE	cell_line	H322	H322
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3401.0	3584.0	25346.0	26564.0	-0.1662892677096181	FALSE	cell_line	H322	H322
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1118.0	3584.0	8662.4	26564.0	-0.09369316742523344	FALSE	cell_line	H322	H322
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1171.0	3584.0	9092.2	26564.0	-0.10048099905628406	FALSE	cell_line	H322	H322
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	345.0	3584.0	2848.2	26564.0	-0.17151019354819816	FALSE	cell_line	H322	H322
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3200.0	3584.0	24041.1	26564.0	-0.19485028697041668	FALSE	cell_line	H322	H322
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1839.0	3584.0	14197.4	26564.0	-0.12349700032730128	FALSE	cell_line	H322	H322
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	488.0	3584.0	4033.5	26564.0	-0.18257962125996807	FALSE	cell_line	H322	H322
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-21	0.0	1704.0	3584.0	10427.8	26300.0	0.46427585760804163	TRUE	cell_line	II-18	II-18
NFATC4	JASPAR2024|000506|MA1525.3	1e-09	0.0	2720.0	3584.0	18731.0	26300.0	0.34673743750135977	TRUE	cell_line	II-18	II-18
XBP1	JASPAR2024|000675|MA0844.2	1e-06	0.0	1867.0	3584.0	12585.9	26300.0	0.2446449910479481	TRUE	cell_line	II-18	II-18
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-06	0.0	182.0	3584.0	906.0	26300.0	0.5874384457561543	TRUE	cell_line	II-18	II-18
CEBPB	JASPAR2024|000235|MA0466.4	0.0001	0.0002	316.0	3584.0	1842.4	26300.0	0.3619113474190495	FALSE	cell_line	II-18	II-18
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.0001	0.0002	1884.0	3584.0	12935.1	26300.0	0.19537883119591246	FALSE	cell_line	II-18	II-18
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.001	0.0007	1698.0	3584.0	11650.0	26300.0	0.17910714882200476	FALSE	cell_line	II-18	II-18
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0074	3206.0	3584.0	23097.2	26300.0	0.23251582520014968	FALSE	cell_line	II-18	II-18
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0075	3248.0	3584.0	23431.3	26300.0	0.24134795184204633	FALSE	cell_line	II-18	II-18
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0075	2141.0	3584.0	15069.2	26300.0	0.1449247992832785	FALSE	cell_line	II-18	II-18
ETV1	JASPAR2024|000311|MA0761.3	0.01	0.0277	3566.0	3584.0	26070.5	26300.0	0.7661716428968239	FALSE	cell_line	II-18	II-18
ZNF281	JASPAR2024|000706|MA1630.3	0.01	0.0314	2915.0	3584.0	20966.3	26300.0	0.1478244945029494	FALSE	cell_line	II-18	II-18
XBP1	CIS-BP2.00|000375|M04231_2.00	0.01	0.0327	3359.0	3584.0	24381.4	26300.0	0.22973843114043885	FALSE	cell_line	II-18	II-18
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.0345	3416.0	3584.0	24836.4	26300.0	0.25729951456503874	FALSE	cell_line	II-18	II-18
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0389	2470.0	3584.0	17661.4	26300.0	0.1167188171500083	FALSE	cell_line	II-18	II-18
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.0503	2904.0	3584.0	20935.8	26300.0	0.1291856619700858	FALSE	cell_line	II-18	II-18
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.0698	3570.0	3584.0	26129.4	26300.0	0.6892113743956539	FALSE	cell_line	II-18	II-18
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.1	0.0698	1398.0	3584.0	9839.4	26300.0	0.09760209226423645	FALSE	cell_line	II-18	II-18
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0698	2976.0	3584.0	21513.5	26300.0	0.12220565406901408	FALSE	cell_line	II-18	II-18
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.081	1885.0	3584.0	13431.0	26300.0	0.08817236158040584	FALSE	cell_line	II-18	II-18
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.0898	3576.0	3584.0	26192.6	26300.0	0.7935217446695698	FALSE	cell_line	II-18	II-18
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0908	1870.0	3584.0	13342.0	26300.0	0.08350578025494633	FALSE	cell_line	II-18	II-18
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1343	2580.0	3584.0	18630.0	26300.0	0.08089920080926596	FALSE	cell_line	II-18	II-18
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.146	2551.0	3584.0	18428.0	26300.0	0.07676236380620947	FALSE	cell_line	II-18	II-18
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.1608	2187.0	3584.0	15751.9	26300.0	0.06791462131307201	FALSE	cell_line	II-18	II-18
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.1781	3584.0	3584.0	26284.4	26300.0	2.134598334300137	FALSE	cell_line	II-18	II-18
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.2751	2672.0	3584.0	19411.2	26300.0	0.0557963226417374	FALSE	cell_line	II-18	II-18
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.2751	2771.0	3584.0	20149.6	26300.0	0.0565351843234081	FALSE	cell_line	II-18	II-18
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.3432	1415.0	3584.0	10209.9	26300.0	0.04012790062299618	FALSE	cell_line	II-18	II-18
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.3432	1203.0	3584.0	8664.7	26300.0	0.04056766080744269	FALSE	cell_line	II-18	II-18
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.3432	3149.0	3584.0	22992.2	26300.0	0.057364268263225875	FALSE	cell_line	II-18	II-18
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.5625	1334.0	3584.0	9723.4	26300.0	0.015638422441233358	FALSE	cell_line	II-18	II-18
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.5661	3462.0	3584.0	25380.6	26300.0	0.03482666903686332	FALSE	cell_line	II-18	II-18
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.7104	230.0	3584.0	1689.1	26300.0	0.0013139938508921417	FALSE	cell_line	II-18	II-18
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.7303	2857.0	3584.0	20981.3	26300.0	-0.006122916854710558	FALSE	cell_line	II-18	II-18
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.7384	3577.0	3584.0	26248.8	26300.0	-0.09005349851438127	FALSE	cell_line	II-18	II-18
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.8824	3575.0	3584.0	26241.5	26300.0	-0.24094523293461267	FALSE	cell_line	II-18	II-18
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.96	3093.0	3584.0	22807.4	26300.0	-0.05297705699374124	FALSE	cell_line	II-18	II-18
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1830.0	3584.0	13638.1	26300.0	-0.045966858120417176	FALSE	cell_line	II-18	II-18
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26301.0	26300.0	-2.875301282848847	FALSE	cell_line	II-18	II-18
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26301.0	26300.0	-2.875301282848847	FALSE	cell_line	II-18	II-18
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	776.0	3584.0	5956.0	26300.0	-0.08263991567564113	FALSE	cell_line	II-18	II-18
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3395.0	3584.0	25050.1	26300.0	-0.16102929120071122	FALSE	cell_line	II-18	II-18
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	337.0	3584.0	2778.6	26300.0	-0.18505517158395093	FALSE	cell_line	II-18	II-18
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3181.0	3584.0	23708.3	26300.0	-0.21410716285440412	FALSE	cell_line	II-18	II-18
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1158.0	3584.0	9112.8	26300.0	-0.15128778009589575	FALSE	cell_line	II-18	II-18
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	460.0	3584.0	3902.6	26300.0	-0.24168113655090026	FALSE	cell_line	II-18	II-18
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-31	0.0	1749.0	3584.0	10402.6	26612.0	0.570631242551	TRUE	cell_line	LC2/ad	LC2_ad
NFATC4	JASPAR2024|000506|MA1525.3	1e-08	0.0	2683.0	3584.0	18776.9	26612.0	0.3128348326890214	TRUE	cell_line	LC2/ad	LC2_ad
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-06	0.0	180.0	3584.0	890.7	26612.0	0.6137263714813068	TRUE	cell_line	LC2/ad	LC2_ad
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0001	1803.0	3584.0	12443.2	26612.0	0.20505990774306906	FALSE	cell_line	LC2/ad	LC2_ad
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0151	2139.0	3584.0	15230.8	26612.0	0.14538204661750279	FALSE	cell_line	LC2/ad	LC2_ad
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0273	1842.0	3584.0	13072.8	26612.0	0.13107838027077978	FALSE	cell_line	LC2/ad	LC2_ad
ZNF341	CIS-BP2.00|001017|M08310_2.00	0.01	0.0273	3583.0	3584.0	26550.9	26612.0	2.47054927137584	FALSE	cell_line	LC2/ad	LC2_ad
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0286	3194.0	3584.0	23337.9	26612.0	0.19888062187348898	FALSE	cell_line	LC2/ad	LC2_ad
ETV1	CIS-BP2.00|000457|M04708_2.00	0.01	0.0286	3583.0	3584.0	26553.6	26612.0	2.4057398549562916	FALSE	cell_line	LC2/ad	LC2_ad
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.01	0.0387	3574.0	3584.0	26456.2	26612.0	1.0080367802527985	FALSE	cell_line	LC2/ad	LC2_ad
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.01	0.0417	2227.0	3584.0	16023.6	26612.0	0.11678263068130203	FALSE	cell_line	LC2/ad	LC2_ad
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.0675	3242.0	3584.0	23779.5	26612.0	0.17358447303625324	FALSE	cell_line	LC2/ad	LC2_ad
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0922	2981.0	3584.0	21796.7	26612.0	0.1263172212298966	FALSE	cell_line	LC2/ad	LC2_ad
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.097	2794.0	3584.0	20385.0	26612.0	0.11093448629884885	FALSE	cell_line	LC2/ad	LC2_ad
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.113	2901.0	3584.0	21214.8	26612.0	0.11109730667045359	FALSE	cell_line	LC2/ad	LC2_ad
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1146	2586.0	3584.0	18840.1	26612.0	0.09575400386675756	FALSE	cell_line	LC2/ad	LC2_ad
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.1146	2892.0	3584.0	21157.3	26612.0	0.10694535515551676	FALSE	cell_line	LC2/ad	LC2_ad
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.2159	1351.0	3584.0	9730.0	26612.0	0.07019797009460399	FALSE	cell_line	LC2/ad	LC2_ad
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.2327	1849.0	3584.0	13431.6	26612.0	0.06454794103478949	FALSE	cell_line	LC2/ad	LC2_ad
GATA6	CIS-BP2.00|000947|M08124_2.00	0.1	0.2327	2699.0	3584.0	19783.1	26612.0	0.07365376965252937	FALSE	cell_line	LC2/ad	LC2_ad
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.2327	3574.0	3584.0	26494.1	26612.0	0.6053228587464624	FALSE	cell_line	LC2/ad	LC2_ad
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.242	2455.0	3584.0	17971.7	26612.0	0.06380232418987802	FALSE	cell_line	LC2/ad	LC2_ad
CEBPB	JASPAR2024|000235|MA0466.4	1.0	0.249	259.0	3584.0	1789.9	26612.0	0.11353556219178308	FALSE	cell_line	LC2/ad	LC2_ad
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.249	1833.0	3584.0	13348.3	26612.0	0.056836887604912345	FALSE	cell_line	LC2/ad	LC2_ad
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.2723	1394.0	3584.0	10117.8	26612.0	0.05352333888252716	FALSE	cell_line	LC2/ad	LC2_ad
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.2851	3404.0	3584.0	25167.2	26612.0	0.1152397001912647	FALSE	cell_line	LC2/ad	LC2_ad
XBP1	CIS-BP2.00|000375|M04231_2.00	1.0	0.3818	3320.0	3584.0	24552.4	26612.0	0.07495371100833695	FALSE	cell_line	LC2/ad	LC2_ad
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3818	3560.0	3584.0	26396.5	26612.0	0.24995543818274105	FALSE	cell_line	LC2/ad	LC2_ad
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.4465	3132.0	3584.0	23159.4	26612.0	0.045659807793437306	FALSE	cell_line	LC2/ad	LC2_ad
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4699	2525.0	3584.0	18635.4	26612.0	0.029037228562678354	FALSE	cell_line	LC2/ad	LC2_ad
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.4699	3583.0	3584.0	26590.4	26612.0	0.9895206156939077	FALSE	cell_line	LC2/ad	LC2_ad
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.4699	2868.0	3584.0	21198.6	26612.0	0.03199503631967834	FALSE	cell_line	LC2/ad	LC2_ad
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.4797	1588.0	3584.0	11693.8	26612.0	0.02150833708992161	FALSE	cell_line	LC2/ad	LC2_ad
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.4797	3464.0	3584.0	25680.9	26612.0	0.06067270252919198	FALSE	cell_line	LC2/ad	LC2_ad
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.6452	790.0	3584.0	5854.0	26612.0	0.004331523043437368	FALSE	cell_line	LC2/ad	LC2_ad
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.6452	3418.0	3584.0	25369.1	26612.0	0.009030959266150364	FALSE	cell_line	LC2/ad	LC2_ad
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.6636	1239.0	3584.0	9207.8	26612.0	-0.0016670238167136083	FALSE	cell_line	LC2/ad	LC2_ad
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.875	1159.0	3584.0	8715.2	26612.0	-0.026725845621378974	FALSE	cell_line	LC2/ad	LC2_ad
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	218.0	3584.0	1719.7	26612.0	-0.09046397837752165	FALSE	cell_line	LC2/ad	LC2_ad
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26608.8	26612.0	-0.00456149041807995	FALSE	cell_line	LC2/ad	LC2_ad
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26608.8	26612.0	-0.00456149041807995	FALSE	cell_line	LC2/ad	LC2_ad
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1871.0	3584.0	14144.7	26612.0	-0.05485680134132254	FALSE	cell_line	LC2/ad	LC2_ad
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3099.0	3584.0	23223.3	26612.0	-0.10209507033469649	FALSE	cell_line	LC2/ad	LC2_ad
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	515.0	3584.0	4087.0	26612.0	-0.11169084286696428	FALSE	cell_line	LC2/ad	LC2_ad
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	1.0	1281.0	3584.0	9893.9	26612.0	-0.08922420626356259	FALSE	cell_line	LC2/ad	LC2_ad
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	346.0	3584.0	2820.6	26612.0	-0.14825770929145524	FALSE	cell_line	LC2/ad	LC2_ad
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3207.0	3584.0	24095.6	26612.0	-0.17217914419175562	FALSE	cell_line	LC2/ad	LC2_ad
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-17	0.0	1667.0	3584.0	10344.7	26236.0	0.41778118929582897	TRUE	cell_line	PC-14	PC-14
NFATC4	JASPAR2024|000506|MA1525.3	1e-06	0.0	2682.0	3584.0	18615.5	26236.0	0.28308843848040094	TRUE	cell_line	PC-14	PC-14
XBP1	CIS-BP2.00|000375|M04231_2.00	1e-06	0.0	3399.0	3584.0	24339.4	26236.0	0.5143758702442637	TRUE	cell_line	PC-14	PC-14
XBP1	JASPAR2024|000675|MA0844.2	1e-05	0.0	1870.0	3584.0	12655.5	26236.0	0.2274042691113956	TRUE	cell_line	PC-14	PC-14
ELF3	JASPAR2024|000276|MA0640.3	0.0001	0.0004	3581.0	3584.0	26114.1	26236.0	2.2618840669386406	FALSE	cell_line	PC-14	PC-14
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.001	0.0013	1848.0	3584.0	12738.9	26236.0	0.1735782069892166	FALSE	cell_line	PC-14	PC-14
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.001	0.0028	2225.0	3584.0	15567.6	26236.0	0.16587190421886078	FALSE	cell_line	PC-14	PC-14
ETV1	JASPAR2024|000311|MA0761.3	0.001	0.0044	3569.0	3584.0	26005.1	26236.0	1.0350203268089102	FALSE	cell_line	PC-14	PC-14
E2F5	CIS-BP2.00|000940|M08109_2.00	0.001	0.0047	3197.0	3584.0	22956.2	26236.0	0.23766054022784028	FALSE	cell_line	PC-14	PC-14
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.01	0.0077	156.0	3584.0	896.2	26236.0	0.36732143653371874	FALSE	cell_line	PC-14	PC-14
ZNF75D	JASPAR2024|000169|MA1601.2	0.01	0.0139	2465.0	3584.0	17482.9	26236.0	0.14098831730302538	FALSE	cell_line	PC-14	PC-14
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0141	290.0	3584.0	1815.0	26236.0	0.2462635219629482	FALSE	cell_line	PC-14	PC-14
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0269	3183.0	3584.0	22949.2	26236.0	0.18364160493751036	FALSE	cell_line	PC-14	PC-14
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.0678	2906.0	3584.0	20912.0	26236.0	0.1252146073172036	FALSE	cell_line	PC-14	PC-14
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.0693	2090.0	3584.0	14860.4	26236.0	0.09866970784489566	FALSE	cell_line	PC-14	PC-14
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.2088	2964.0	3584.0	21447.6	26236.0	0.09320204555229003	FALSE	cell_line	PC-14	PC-14
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.2365	2556.0	3584.0	18435.0	26236.0	0.07296513078984225	FALSE	cell_line	PC-14	PC-14
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.2689	3468.0	3584.0	25281.0	26236.0	0.17022764409292745	FALSE	cell_line	PC-14	PC-14
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.3104	2755.0	3584.0	19950.6	26236.0	0.06572317567039035	FALSE	cell_line	PC-14	PC-14
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.3295	3568.0	3584.0	26080.4	26236.0	0.37232863036370745	FALSE	cell_line	PC-14	PC-14
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.3295	2881.0	3584.0	20900.4	26236.0	0.0644902329531198	FALSE	cell_line	PC-14	PC-14
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4496	2534.0	3584.0	18385.5	26236.0	0.04296568641864217	FALSE	cell_line	PC-14	PC-14
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4505	1329.0	3584.0	9564.0	26236.0	0.03914548382993881	FALSE	cell_line	PC-14	PC-14
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.468	3389.0	3584.0	24733.6	26236.0	0.07515147653349881	FALSE	cell_line	PC-14	PC-14
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.533	1591.0	3584.0	11519.1	26236.0	0.028515754340994324	FALSE	cell_line	PC-14	PC-14
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.5751	3416.0	3584.0	24958.6	26236.0	0.05397956732924717	FALSE	cell_line	PC-14	PC-14
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.5864	1343.0	3584.0	9739.5	26236.0	0.02174183697497119	FALSE	cell_line	PC-14	PC-14
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.6002	3188.0	3584.0	23283.5	26236.0	0.02839944904171456	FALSE	cell_line	PC-14	PC-14
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.6899	1188.0	3584.0	8656.0	26236.0	0.01033332866052828	FALSE	cell_line	PC-14	PC-14
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.7368	2647.0	3584.0	19359.3	26236.0	0.004569247148108829	FALSE	cell_line	PC-14	PC-14
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	0.7369	531.0	3584.0	3879.0	26236.0	0.0044939965024873504	FALSE	cell_line	PC-14	PC-14
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.7369	3578.0	3584.0	26188.8	26236.0	0.003927028576087675	FALSE	cell_line	PC-14	PC-14
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.7369	2841.0	3584.0	20799.8	26236.0	-0.00155314155426916	FALSE	cell_line	PC-14	PC-14
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.827	803.0	3584.0	5921.9	26236.0	-0.013230057598451526	FALSE	cell_line	PC-14	PC-14
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.8959	223.0	3584.0	1676.6	26236.0	-0.03849434629445269	FALSE	cell_line	PC-14	PC-14
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8959	3581.0	3584.0	26216.5	26236.0	-0.35729358804065275	FALSE	cell_line	PC-14	PC-14
