#Name (cmd = mergePeaks /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/bg.clean.pos /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos -d given -cobound 1 -prefix /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/0.0279205453853173.2.tmp)	chr	start	end	strand	stat	stat2	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos
BGbg_14109	chr5	148687549	148687787	+	0.000	0.000	target_9400
BGbg_14111	chr5	149035348	149035581	+	0.000	0.000	target_9401
BGbg_14112	chr5	149114769	149114979	+	0.000	0.000	target_9402
BGbg_14113	chr5	149128149	149128299	+	0.000	0.000	target_9403
BGbg_14114	chr5	149264832	149264982	+	0.000	0.000	target_9404
BGbg_14116	chr5	149345231	149345668	+	0.000	0.000	target_9405
BGbg_14117	chr5	149357723	149358083	+	0.000	0.000	target_9406
BGbg_14120	chr5	149551327	149551926	+	0.000	0.000	target_9407
BGbg_14122	chr5	149730191	149730341	+	0.000	0.000	target_9408
BGbg_14124	chr5	149837850	149838022	+	0.000	0.000	target_9409
BGbg_14126	chr5	149960507	149960997	+	0.000	0.000	target_9410
BGbg_14127	chr5	150000227	150000763	+	0.000	0.000	target_9411
BGbg_14128	chr5	150161249	150161494	+	0.000	0.000	target_9412
BGbg_14130	chr5	150317312	150317462	+	0.000	0.000	target_9413
BGbg_14131	chr5	150357434	150357743	+	0.000	0.000	target_9414
BGbg_14132	chr5	150409801	150410060	+	0.000	0.000	target_9415
BGbg_14134	chr5	150449648	150449798	+	0.000	0.000	target_9416
BGbg_14135	chr5	150449944	150450094	+	0.000	0.000	target_9417
BGbg_14138	chr5	150656666	150656816	+	0.000	0.000	target_9418
BGbg_14139	chr5	150700928	150701142	+	0.000	0.000	target_9419
BGbg_14140	chr5	150758512	150759191	+	0.000	0.000	target_9420
BGbg_14141	chr5	150778621	150778833	+	0.000	0.000	target_9421
BGbg_14142	chr5	150847163	150847339	+	0.000	0.000	target_9422
BGbg_14143	chr5	151051790	151051945	+	0.000	0.000	target_9423
BGbg_14144	chr5	151081045	151081228	+	0.000	0.000	target_9424
BGbg_14145	chr5	151157692	151157939	+	0.000	0.000	target_9425
BGbg_14146	chr5	151252672	151253236	+	0.000	0.000	target_9426
BGbg_14147	chr5	151447358	151447704	+	0.000	0.000	target_9427
BGbg_14148	chr5	151500799	151501046	+	0.000	0.000	target_9428
BGbg_14149	chr5	151523507	151523666	+	0.000	0.000	target_9429
BGbg_14151	chr5	151658997	151659169	+	0.000	0.000	target_9430
BGbg_14152	chr5	151758529	151758851	+	0.000	0.000	target_9431
BGbg_14153	chr5	151771329	151772107	+	0.000	0.000	target_9432
BGbg_14154	chr5	151825506	151825666	+	0.000	0.000	target_9433
BGbg_14155	chr5	152505503	152505742	+	0.000	0.000	target_9434
BGbg_14156	chr5	153148449	153148631	+	0.000	0.000	target_9435
BGbg_14157	chr5	154038704	154039064	+	0.000	0.000	target_9436
BGbg_14158	chr5	154180240	154180390	+	0.000	0.000	target_9437
BGbg_14159	chr5	154189973	154190244	+	0.000	0.000	target_9438
BGbg_14160	chr5	154190343	154190536	+	0.000	0.000	target_9439
BGbg_14161	chr5	154190602	154190813	+	0.000	0.000	target_9440
BGbg_14165	chr5	154405259	154405448	+	0.000	0.000	target_9441
BGbg_14166	chr5	154445722	154446100	+	0.000	0.000	target_9442
BGbg_14167	chr5	154467749	154467913	+	0.000	0.000	target_9443
BGbg_14168	chr5	154610470	154610620	+	0.000	0.000	target_9444
BGbg_14169	chr5	154682482	154683090	+	0.000	0.000	target_9445,target_9446
BGbg_14170	chr5	154754919	154755230	+	0.000	0.000	target_9447
BGbg_14171	chr5	154755291	154755455	+	0.000	0.000	target_9448
BGbg_14172	chr5	154811961	154812140	+	0.000	0.000	target_9449
BGbg_14173	chr5	154857753	154857980	+	0.000	0.000	target_9450
BGbg_14174	chr5	154858276	154858686	+	0.000	0.000	target_9451
BGbg_14175	chr5	154937711	154937861	+	0.000	0.000	target_9452
BGbg_14176	chr5	154938106	154938413	+	0.000	0.000	target_9453
BGbg_14177	chr5	154940960	154941140	+	0.000	0.000	target_9454
BGbg_14178	chr5	155139700	155139906	+	0.000	0.000	target_9455
BGbg_14182	chr5	157027166	157027316	+	0.000	0.000	target_9456
BGbg_14186	chr5	157142592	157143064	+	0.000	0.000	target_9457
BGbg_14187	chr5	157265964	157266224	+	0.000	0.000	target_9458
BGbg_14188	chr5	157328492	157328695	+	0.000	0.000	target_9459
BGbg_14190	chr5	157575690	157576010	+	0.000	0.000	target_9460
BGbg_14191	chr5	157718588	157718828	+	0.000	0.000	target_9461
BGbg_14192	chr5	157731225	157731874	+	0.000	0.000	target_9462
BGbg_14193	chr5	157743486	157743794	+	0.000	0.000	target_9463
BGbg_14194	chr5	157762046	157762254	+	0.000	0.000	target_9464
BGbg_14195	chr5	157858975	157859314	+	0.000	0.000	target_9465
BGbg_14196	chr5	157918029	157918179	+	0.000	0.000	target_9466
BGbg_14197	chr5	157948828	157949105	+	0.000	0.000	target_9467
BGbg_14198	chr5	157994988	157995138	+	0.000	0.000	target_9468
BGbg_14199	chr5	158075326	158075490	+	0.000	0.000	target_9469
BGbg_14200	chr5	158175051	158175220	+	0.000	0.000	target_9470
BGbg_14202	chr5	159209480	159209650	+	0.000	0.000	target_9471
BGbg_14203	chr5	159209672	159209965	+	0.000	0.000	target_9472
BGbg_14204	chr5	159262887	159263433	+	0.000	0.000	target_9473
BGbg_14205	chr5	159316852	159317035	+	0.000	0.000	target_9474
BGbg_14206	chr5	159331404	159331620	+	0.000	0.000	target_9475
BGbg_14207	chr5	159331680	159331978	+	0.000	0.000	target_9476
BGbg_14213	chr5	159965680	159965851	+	0.000	0.000	target_9477
BGbg_14214	chr5	160008917	160009227	+	0.000	0.000	target_9478
BGbg_14216	chr5	160119296	160120006	+	0.000	0.000	target_9479
BGbg_14217	chr5	160199482	160199827	+	0.000	0.000	target_9480
BGbg_14218	chr5	160399763	160400174	+	0.000	0.000	target_9481
BGbg_14219	chr5	160418980	160419308	+	0.000	0.000	target_9482
BGbg_14220	chr5	160421729	160421926	+	0.000	0.000	target_9483
BGbg_14221	chr5	160439196	160439425	+	0.000	0.000	target_9484
BGbg_14222	chr5	162209067	162209270	+	0.000	0.000	target_9485
BGbg_14223	chr5	163079705	163079855	+	0.000	0.000	target_9486
BGbg_14224	chr5	163437249	163437794	+	0.000	0.000	target_9487
BGbg_14225	chr5	163459980	163460705	+	0.000	0.000	target_9488
BGbg_14226	chr5	163505395	163506004	+	0.000	0.000	target_9489
BGbg_14227	chr5	163696354	163696575	+	0.000	0.000	target_9490
BGbg_14228	chr5	165457977	165458168	+	0.000	0.000	target_9491
BGbg_14229	chr5	165630300	165630456	+	0.000	0.000	target_9492
BGbg_14231	chr5	167587872	167588068	+	0.000	0.000	target_9493
BGbg_14232	chr5	167699518	167699801	+	0.000	0.000	target_9494
BGbg_14233	chr5	167723330	167723558	+	0.000	0.000	target_9495
BGbg_14235	chr5	168114485	168114715	+	0.000	0.000	target_9496
BGbg_14236	chr5	168269312	168269658	+	0.000	0.000	target_9497
BGbg_14237	chr5	168291346	168291896	+	0.000	0.000	target_9498
BGbg_14240	chr5	168486256	168486561	+	0.000	0.000	target_9499
BGbg_14241	chr5	168579307	168580010	+	0.000	0.000	target_9500
BGbg_14242	chr5	168748344	168748494	+	0.000	0.000	target_9501
BGbg_14243	chr5	169302601	169302793	+	0.000	0.000	target_9502
BGbg_14244	chr5	169583558	169583874	+	0.000	0.000	target_9503
BGbg_14246	chr5	169980426	169980576	+	0.000	0.000	target_9504
BGbg_14248	chr5	170184119	170184347	+	0.000	0.000	target_9505
BGbg_14249	chr5	170268013	170268166	+	0.000	0.000	target_9506
BGbg_14251	chr5	170809682	170809832	+	0.000	0.000	target_9507
BGbg_14252	chr5	170861853	170862188	+	0.000	0.000	target_9508
BGbg_14254	chr5	171365409	171365559	+	0.000	0.000	target_9509
BGbg_14255	chr5	171387440	171387832	+	0.000	0.000	target_9510
BGbg_14257	chr5	172006602	172007108	+	0.000	0.000	target_9511
BGbg_14258	chr5	172188045	172188550	+	0.000	0.000	target_9512
BGbg_14260	chr5	172283762	172283965	+	0.000	0.000	target_9513
BGbg_14261	chr5	172284016	172284186	+	0.000	0.000	target_9514
BGbg_14263	chr5	172454479	172454699	+	0.000	0.000	target_9515
BGbg_14264	chr5	172479060	172479253	+	0.000	0.000	target_9516
BGbg_14265	chr5	172641089	172641239	+	0.000	0.000	target_9517
BGbg_14267	chr5	172765333	172765675	+	0.000	0.000	target_9518
BGbg_14269	chr5	172771150	172771300	+	0.000	0.000	target_9519
BGbg_14270	chr5	172834100	172834367	+	0.000	0.000	target_9520
BGbg_14276	chr5	172959225	172959519	+	0.000	0.000	target_9521
BGbg_14277	chr5	172983633	172983869	+	0.000	0.000	target_9522
BGbg_14278	chr5	173056160	173056413	+	0.000	0.000	target_9523
BGbg_14279	chr5	173056797	173056958	+	0.000	0.000	target_9524
BGbg_14280	chr5	173057010	173057501	+	0.000	0.000	target_9525
BGbg_14281	chr5	173144404	173144554	+	0.000	0.000	target_9526
BGbg_14282	chr5	173144797	173145086	+	0.000	0.000	target_9527
BGbg_14283	chr5	173235125	173235330	+	0.000	0.000	target_9528
BGbg_14284	chr5	173328459	173328628	+	0.000	0.000	target_9529
BGbg_14286	chr5	173573208	173573371	+	0.000	0.000	target_9530
BGbg_14287	chr5	173616556	173616965	+	0.000	0.000	target_9531
BGbg_14290	chr5	173888030	173888345	+	0.000	0.000	target_9532
BGbg_14298	chr5	174724429	174724655	+	0.000	0.000	target_9533
BGbg_14311	chr5	176361722	176361913	+	0.000	0.000	target_9534
BGbg_14312	chr5	176388550	176388846	+	0.000	0.000	target_9535
BGbg_14313	chr5	176388887	176389260	+	0.000	0.000	target_9536
BGbg_14314	chr5	176416627	176416778	+	0.000	0.000	target_9537
BGbg_14315	chr5	176447961	176448438	+	0.000	0.000	target_9538
BGbg_14316	chr5	176537107	176537262	+	0.000	0.000	target_9539
BGbg_14317	chr5	176537822	176538016	+	0.000	0.000	target_9540
BGbg_14319	chr5	176647124	176647567	+	0.000	0.000	target_9541
BGbg_14320	chr5	177006337	177006880	+	0.000	0.000	target_9542
BGbg_14322	chr5	177087000	177087404	+	0.000	0.000	target_9543
BGbg_14325	chr5	177351780	177352036	+	0.000	0.000	target_9544
BGbg_14326	chr5	177370825	177371098	+	0.000	0.000	target_9545
BGbg_14331	chr5	177426112	177426642	+	0.000	0.000	target_9546
BGbg_14332	chr5	177516933	177517377	+	0.000	0.000	target_9547
BGbg_14334	chr5	177592056	177592297	+	0.000	0.000	target_9548
BGbg_14335	chr5	178153761	178154121	+	0.000	0.000	target_9549
BGbg_14337	chr5	178204264	178204624	+	0.000	0.000	target_9550
BGbg_14338	chr5	178730555	178730760	+	0.000	0.000	target_9551
BGbg_14340	chr5	178859769	178860020	+	0.000	0.000	target_9552
BGbg_14341	chr5	178895787	178895937	+	0.000	0.000	target_9553
BGbg_14343	chr5	179559498	179559849	+	0.000	0.000	target_9554
BGbg_14344	chr5	179698313	179699011	+	0.000	0.000	target_9555
BGbg_14345	chr5	179732474	179733028	+	0.000	0.000	target_9556
BGbg_14347	chr5	179808066	179808235	+	0.000	0.000	target_9557
BGbg_14348	chr5	179858723	179859042	+	0.000	0.000	target_9558
BGbg_14351	chr5	180090491	180090676	+	0.000	0.000	target_9559
BGbg_14352	chr5	180293559	180293743	+	0.000	0.000	target_9560
BGbg_14353	chr5	180313749	180313942	+	0.000	0.000	target_9561
BGbg_14355	chr5	180494147	180494460	+	0.000	0.000	target_9562
BGbg_14356	chr5	180810163	180810357	+	0.000	0.000	target_9563
BGbg_14357	chr5	180810461	180810656	+	0.000	0.000	target_9564
BGbg_14362	chr6	693014	693254	+	0.000	0.000	target_9565
BGbg_14365	chr6	1424446	1424614	+	0.000	0.000	target_9566
BGbg_14366	chr6	1436832	1436982	+	0.000	0.000	target_9567
BGbg_14367	chr6	1609638	1609947	+	0.000	0.000	target_9568
BGbg_14369	chr6	2209341	2209508	+	0.000	0.000	target_9569
BGbg_14370	chr6	2245466	2245694	+	0.000	0.000	target_9570
BGbg_14372	chr6	2634427	2634648	+	0.000	0.000	target_9571
BGbg_14373	chr6	2764978	2765559	+	0.000	0.000	target_9572
BGbg_14376	chr6	2988507	2988838	+	0.000	0.000	target_9573
BGbg_14377	chr6	2989036	2989233	+	0.000	0.000	target_9574
BGbg_14378	chr6	2989533	2989712	+	0.000	0.000	target_9575
BGbg_14379	chr6	2999552	3000004	+	0.000	0.000	target_9576
BGbg_14380	chr6	3053663	3053835	+	0.000	0.000	target_9577
BGbg_14381	chr6	3063782	3063963	+	0.000	0.000	target_9578
BGbg_14382	chr6	3068432	3068586	+	0.000	0.000	target_9579
BGbg_14383	chr6	3118281	3118452	+	0.000	0.000	target_9580
BGbg_14384	chr6	3118555	3118775	+	0.000	0.000	target_9581
BGbg_14385	chr6	3126428	3126610	+	0.000	0.000	target_9582
BGbg_14386	chr6	3163029	3163300	+	0.000	0.000	target_9583
BGbg_14389	chr6	3258818	3258968	+	0.000	0.000	target_9584
BGbg_14393	chr6	3752030	3752180	+	0.000	0.000	target_9585
BGbg_14397	chr6	4018540	4018748	+	0.000	0.000	target_9586
BGbg_14398	chr6	4021177	4021443	+	0.000	0.000	target_9587
BGbg_14399	chr6	4135205	4135406	+	0.000	0.000	target_9588
BGbg_14400	chr6	4135468	4136172	+	0.000	0.000	target_9589
BGbg_14401	chr6	4210759	4210912	+	0.000	0.000	target_9590
BGbg_14404	chr6	4775639	4775903	+	0.000	0.000	target_9591
BGbg_14405	chr6	4776045	4776326	+	0.000	0.000	target_9592
BGbg_14406	chr6	5003528	5003845	+	0.000	0.000	target_9593
BGbg_14407	chr6	5003931	5004202	+	0.000	0.000	target_9594
BGbg_14408	chr6	5260363	5260537	+	0.000	0.000	target_9595
BGbg_14409	chr6	5260939	5261368	+	0.000	0.000	target_9596
BGbg_14410	chr6	5303397	5303547	+	0.000	0.000	target_9597
BGbg_14411	chr6	6008619	6009203	+	0.000	0.000	target_9598
BGbg_14412	chr6	6557019	6557169	+	0.000	0.000	target_9599
BGbg_14414	chr6	7140914	7141331	+	0.000	0.000	target_9600
BGbg_14415	chr6	7261164	7261525	+	0.000	0.000	target_9601
BGbg_14416	chr6	7313058	7313427	+	0.000	0.000	target_9602
BGbg_14417	chr6	7389633	7389915	+	0.000	0.000	target_9603
BGbg_14418	chr6	7389987	7390180	+	0.000	0.000	target_9604
BGbg_14420	chr6	7541389	7541671	+	0.000	0.000	target_9605
BGbg_14421	chr6	7543082	7543249	+	0.000	0.000	target_9606
BGbg_14422	chr6	7590018	7590279	+	0.000	0.000	target_9607
BGbg_14424	chr6	7725886	7726142	+	0.000	0.000	target_9608
BGbg_14425	chr6	7910735	7911146	+	0.000	0.000	target_9609
BGbg_14427	chr6	8064294	8064615	+	0.000	0.000	target_9610
BGbg_14428	chr6	8102443	8102780	+	0.000	0.000	target_9611
BGbg_14429	chr6	8131417	8131567	+	0.000	0.000	target_9612
BGbg_14430	chr6	8435341	8435714	+	0.000	0.000	target_9613
BGbg_14431	chr6	8708048	8708198	+	0.000	0.000	target_9614
BGbg_14432	chr6	8983202	8983441	+	0.000	0.000	target_9615
BGbg_14435	chr6	10404103	10404702	+	0.000	0.000	target_9616
BGbg_14439	chr6	10465742	10465935	+	0.000	0.000	target_9617
BGbg_14442	chr6	10694414	10694756	+	0.000	0.000	target_9618
BGbg_14443	chr6	10694859	10695129	+	0.000	0.000	target_9619
BGbg_14444	chr6	10722797	10723200	+	0.000	0.000	target_9620
BGbg_14445	chr6	10747477	10747900	+	0.000	0.000	target_9621
BGbg_14446	chr6	10759377	10759643	+	0.000	0.000	target_9622
BGbg_14447	chr6	10838220	10838759	+	0.000	0.000	target_9623
BGbg_14448	chr6	10886759	10887134	+	0.000	0.000	target_9624
BGbg_14449	chr6	11093552	11093875	+	0.000	0.000	target_9625
BGbg_14450	chr6	11094017	11094267	+	0.000	0.000	target_9626
BGbg_14451	chr6	11144424	11144643	+	0.000	0.000	target_9627
BGbg_14454	chr6	11232513	11232784	+	0.000	0.000	target_9628
BGbg_14457	chr6	11537313	11537729	+	0.000	0.000	target_9629
BGbg_14458	chr6	11575676	11575843	+	0.000	0.000	target_9630
BGbg_14462	chr6	11655720	11655870	+	0.000	0.000	target_9631
BGbg_14463	chr6	11748715	11748865	+	0.000	0.000	target_9632
BGbg_14464	chr6	12011285	12011482	+	0.000	0.000	target_9633
BGbg_14466	chr6	12290088	12290447	+	0.000	0.000	target_9634
BGbg_14467	chr6	12311170	12311366	+	0.000	0.000	target_9635
BGbg_14468	chr6	12314437	12314671	+	0.000	0.000	target_9636
BGbg_14471	chr6	12343342	12343878	+	0.000	0.000	target_9637
BGbg_14472	chr6	12348585	12348980	+	0.000	0.000	target_9638
BGbg_14474	chr6	12638121	12638308	+	0.000	0.000	target_9639
BGbg_14478	chr6	13328111	13328298	+	0.000	0.000	target_9640
BGbg_14479	chr6	13328336	13328748	+	0.000	0.000	target_9641
BGbg_14480	chr6	13487485	13487904	+	0.000	0.000	target_9642
BGbg_14481	chr6	13574230	13574706	+	0.000	0.000	target_9643
BGbg_14482	chr6	13574887	13575135	+	0.000	0.000	target_9644
BGbg_14483	chr6	13615124	13615433	+	0.000	0.000	target_9645
BGbg_14484	chr6	13711536	13712195	+	0.000	0.000	target_9646
BGbg_14485	chr6	13813742	13814027	+	0.000	0.000	target_9647
BGbg_14486	chr6	13814085	13814298	+	0.000	0.000	target_9648
BGbg_14487	chr6	13814464	13814736	+	0.000	0.000	target_9649
BGbg_14488	chr6	13873864	13874028	+	0.000	0.000	target_9650
BGbg_14489	chr6	14117571	14117757	+	0.000	0.000	target_9651
BGbg_14490	chr6	14144765	14144915	+	0.000	0.000	target_9652
BGbg_14491	chr6	14211036	14211402	+	0.000	0.000	target_9653
BGbg_14495	chr6	15245237	15245510	+	0.000	0.000	target_9654
BGbg_14496	chr6	15245596	15246025	+	0.000	0.000	target_9655
BGbg_14497	chr6	15662323	15662509	+	0.000	0.000	target_9656
BGbg_14498	chr6	15662947	15663102	+	0.000	0.000	target_9657
BGbg_14499	chr6	15691371	15691551	+	0.000	0.000	target_9658
BGbg_14500	chr6	15893654	15893804	+	0.000	0.000	target_9659
BGbg_14502	chr6	16128767	16129130	+	0.000	0.000	target_9660
BGbg_14503	chr6	16771016	16771190	+	0.000	0.000	target_9661
BGbg_14505	chr6	17280582	17280888	+	0.000	0.000	target_9662
BGbg_14506	chr6	17393540	17393706	+	0.000	0.000	target_9663
BGbg_14508	chr6	17600179	17600451	+	0.000	0.000	target_9664
BGbg_14509	chr6	17706675	17707109	+	0.000	0.000	target_9665
BGbg_14510	chr6	17815400	17815555	+	0.000	0.000	target_9666
BGbg_14514	chr6	17987660	17987926	+	0.000	0.000	target_9667
BGbg_14515	chr6	18043255	18043440	+	0.000	0.000	target_9668
BGbg_14516	chr6	18154982	18155480	+	0.000	0.000	target_9669
BGbg_14517	chr6	18156035	18156269	+	0.000	0.000	target_9670
BGbg_14518	chr6	18264236	18264722	+	0.000	0.000	target_9671
BGbg_14519	chr6	18387237	18387525	+	0.000	0.000	target_9672
BGbg_14520	chr6	18823977	18824127	+	0.000	0.000	target_9673
BGbg_14521	chr6	18990509	18990659	+	0.000	0.000	target_9674
BGbg_14522	chr6	18997462	18997628	+	0.000	0.000	target_9675
BGbg_14524	chr6	19804610	19805030	+	0.000	0.000	target_9676
BGbg_14525	chr6	19837272	19837476	+	0.000	0.000	target_9677
BGbg_14526	chr6	19851921	19852071	+	0.000	0.000	target_9678
BGbg_14527	chr6	20126863	20127027	+	0.000	0.000	target_9679
BGbg_14528	chr6	20212094	20212255	+	0.000	0.000	target_9680
BGbg_14529	chr6	20212372	20212848	+	0.000	0.000	target_9681
BGbg_14530	chr6	20291764	20291914	+	0.000	0.000	target_9682
BGbg_14531	chr6	20401437	20401924	+	0.000	0.000	target_9683
BGbg_14532	chr6	21109971	21110235	+	0.000	0.000	target_9684
BGbg_14533	chr6	21588872	21589022	+	0.000	0.000	target_9685
BGbg_14538	chr6	22828595	22828745	+	0.000	0.000	target_9686
BGbg_14539	chr6	24283281	24283443	+	0.000	0.000	target_9687
BGbg_14541	chr6	24357878	24358092	+	0.000	0.000	target_9688
BGbg_14542	chr6	24359823	24360201	+	0.000	0.000	target_9689
BGbg_14543	chr6	24402747	24403039	+	0.000	0.000	target_9690
BGbg_14544	chr6	24494774	24494924	+	0.000	0.000	target_9691
BGbg_14546	chr6	24521057	24521240	+	0.000	0.000	target_9692
BGbg_14547	chr6	24646081	24646231	+	0.000	0.000	target_9693
BGbg_14548	chr6	24666779	24667173	+	0.000	0.000	target_9694
BGbg_14550	chr6	24720779	24720983	+	0.000	0.000	target_9695
BGbg_14551	chr6	24721126	24721458	+	0.000	0.000	target_9696
BGbg_14552	chr6	24774829	24775052	+	0.000	0.000	target_9697
BGbg_14553	chr6	24775166	24775493	+	0.000	0.000	target_9698
BGbg_14554	chr6	25278932	25279533	+	0.000	0.000	target_9699
BGbg_14555	chr6	25992504	25992801	+	0.000	0.000	target_9700
BGbg_14556	chr6	25992899	25993071	+	0.000	0.000	target_9701
BGbg_14557	chr6	26020370	26020552	+	0.000	0.000	target_9702
BGbg_14558	chr6	26021389	26021795	+	0.000	0.000	target_9703
BGbg_14559	chr6	26032086	26032296	+	0.000	0.000	target_9704
BGbg_14560	chr6	26033651	26033816	+	0.000	0.000	target_9705
BGbg_14561	chr6	26055397	26055581	+	0.000	0.000	target_9706
BGbg_14562	chr6	26056401	26056552	+	0.000	0.000	target_9707
BGbg_14564	chr6	26123905	26124424	+	0.000	0.000	target_9708
BGbg_14565	chr6	26157935	26158314	+	0.000	0.000	target_9709
BGbg_14566	chr6	26171857	26172079	+	0.000	0.000	target_9710
BGbg_14567	chr6	26188985	26189279	+	0.000	0.000	target_9711
BGbg_14568	chr6	26199352	26199502	+	0.000	0.000	target_9712
BGbg_14569	chr6	26204595	26204811	+	0.000	0.000	target_9713
BGbg_14570	chr6	26217174	26217341	+	0.000	0.000	target_9714
BGbg_14571	chr6	26223968	26224153	+	0.000	0.000	target_9715
BGbg_14572	chr6	26285379	26285708	+	0.000	0.000	target_9716
BGbg_14574	chr6	26322364	26322522	+	0.000	0.000	target_9717
BGbg_14577	chr6	26365150	26365435	+	0.000	0.000	target_9718
BGbg_14578	chr6	26382980	26383202	+	0.000	0.000	target_9719
BGbg_14579	chr6	26421288	26421444	+	0.000	0.000	target_9720
BGbg_14580	chr6	26457822	26458004	+	0.000	0.000	target_9721
BGbg_14581	chr6	26473841	26474039	+	0.000	0.000	target_9722
BGbg_14582	chr6	26521654	26521995	+	0.000	0.000	target_9723
BGbg_14583	chr6	26537318	26537477	+	0.000	0.000	target_9724
BGbg_14584	chr6	26537572	26537757	+	0.000	0.000	target_9725
BGbg_14585	chr6	26550532	26550701	+	0.000	0.000	target_9726
BGbg_14586	chr6	26596770	26596966	+	0.000	0.000	target_9727
BGbg_14587	chr6	26659653	26659936	+	0.000	0.000	target_9728
BGbg_14588	chr6	27020106	27020382	+	0.000	0.000	target_9729
BGbg_14589	chr6	27091691	27091968	+	0.000	0.000	target_9730
BGbg_14590	chr6	27132674	27133020	+	0.000	0.000	target_9731
BGbg_14591	chr6	27146055	27146205	+	0.000	0.000	target_9732
BGbg_14592	chr6	27146962	27147112	+	0.000	0.000	target_9733
BGbg_14593	chr6	27251833	27252088	+	0.000	0.000	target_9734
BGbg_14594	chr6	27388664	27388827	+	0.000	0.000	target_9735
BGbg_14595	chr6	27472934	27473294	+	0.000	0.000	target_9736
BGbg_14597	chr6	27592668	27592825	+	0.000	0.000	target_9737
BGbg_14598	chr6	27672181	27672444	+	0.000	0.000	target_9738
BGbg_14599	chr6	27684377	27684664	+	0.000	0.000	target_9739
BGbg_14600	chr6	27753118	27753337	+	0.000	0.000	target_9740
BGbg_14603	chr6	27791338	27791488	+	0.000	0.000	target_9741
BGbg_14604	chr6	27838239	27838607	+	0.000	0.000	target_9742
BGbg_14606	chr6	27893381	27893548	+	0.000	0.000	target_9743
BGbg_14610	chr6	28141646	28141939	+	0.000	0.000	target_9744
BGbg_14611	chr6	28225169	28225356	+	0.000	0.000	target_9745
BGbg_14612	chr6	28267034	28267184	+	0.000	0.000	target_9746
BGbg_14613	chr6	28355780	28355930	+	0.000	0.000	target_9747
BGbg_14614	chr6	28383302	28383747	+	0.000	0.000	target_9748
BGbg_14615	chr6	33580236	33580386	+	0.000	0.000	target_9749
BGbg_14618	chr6	33788258	33788418	+	0.000	0.000	target_9750
